path,source,true_label,assign_class,maha_min,pca_residual,knn_mean
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (12).tif,Test,Synagrops japonicus,Synagrops japonicus,51.68907,2.5174403,6.242592550344951
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (13).tif,Test,Synagrops japonicus,Synagrops japonicus,45.61022,3.20543,6.29428334236145
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (14).tif,Test,Synagrops japonicus,Synagrops japonicus,43.92538,2.3800046,5.571751184463501
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (15).tif,Test,Synagrops japonicus,Synagrops japonicus,43.840355,2.1464055,5.388507267610679
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (16).tif,Test,Synagrops japonicus,Synagrops japonicus,43.094734,2.1867115,5.403832704202781
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (17).tif,Test,Synagrops japonicus,Synagrops japonicus,39.910976,2.1767356,5.288252463207893
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (18).tif,Test,Synagrops japonicus,Synagrops japonicus,60.414658,4.531614,7.854477462768554
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (19).tif,Test,Synagrops japonicus,Synagrops japonicus,43.25477,2.0709186,5.394736711807735
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (2).tif,Test,Synagrops japonicus,Synagrops japonicus,49.40779,2.3997881,6.509051128181715
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (20).tif,Test,Synagrops japonicus,Synagrops japonicus,44.376507,2.0475008,5.403831967489372
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (21).tif,Test,Synagrops japonicus,Synagrops japonicus,44.365845,2.08789,5.4943924151522445
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (22).tif,Test,Synagrops japonicus,Synagrops japonicus,44.063442,2.0815344,5.467738726336968
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (3).tif,Test,Synagrops japonicus,Synagrops japonicus,42.205914,2.071548,5.523680936808489
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (4).tif,Test,Synagrops japonicus,Synagrops japonicus,45.57682,2.1536853,5.738548153194686
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (5).tif,Test,Synagrops japonicus,Synagrops japonicus,44.120174,2.3435783,6.068422667498492
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (6).tif,Test,Synagrops japonicus,Synagrops japonicus,48.07784,2.1739516,5.865019380913429
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (7).tif,Test,Synagrops japonicus,Synagrops japonicus,48.53749,2.1758146,5.981574117655657
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (8).tif,Test,Synagrops japonicus,Synagrops japonicus,50.74315,2.4481196,6.07948279844349
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (9).tif,Test,Synagrops japonicus,Synagrops japonicus,50.805782,2.424927,6.064767703838832
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (1).tif,Test,Synagrops japonicus,Synagrops japonicus,53.48513,2.997675,6.003154325485229
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (10).tif,Test,Synagrops japonicus,Synagrops japonicus,35.57885,2.0215592,4.663968481199394
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (11).tif,Test,Synagrops japonicus,Synagrops japonicus,35.47014,2.0167139,4.662401712651156
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (12).tif,Test,Synagrops japonicus,Synagrops japonicus,36.809296,2.10158,4.737053243669768
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (13).tif,Test,Synagrops japonicus,Synagrops japonicus,35.96974,2.231027,4.8981952174036705
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (14).tif,Test,Synagrops japonicus,Synagrops japonicus,35.124233,2.0237236,4.638457610607147
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (15).tif,Test,Synagrops japonicus,Synagrops japonicus,53.14533,2.4424603,5.533555968555708
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (16).tif,Test,Synagrops japonicus,Synagrops japonicus,46.34771,2.2437642,5.0569842596380905
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (17).tif,Test,Synagrops japonicus,Synagrops japonicus,44.990757,2.2436407,4.9922409410428035
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (18).tif,Test,Synagrops japonicus,Synagrops japonicus,47.87699,2.2519786,5.171181578154467
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (19).tif,Test,Synagrops japonicus,Synagrops japonicus,48.05797,2.3529224,5.148864816427231
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (2).tif,Test,Synagrops japonicus,Synagrops japonicus,65.450195,2.855518,6.379614462370776
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (20).tif,Test,Synagrops japonicus,Synagrops japonicus,47.720516,2.2334101,5.053904062509536
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (21).tif,Test,Synagrops japonicus,Synagrops japonicus,47.38312,2.2194214,5.0876873064041135
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (22).tif,Test,Synagrops japonicus,Synagrops japonicus,45.126152,2.1120522,4.9397299436494215
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (23).tif,Test,Synagrops japonicus,Synagrops japonicus,57.12575,3.462188,6.788010120391846
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (24).tif,Test,Synagrops japonicus,Synagrops japonicus,47.50328,2.1983738,5.026293056759139
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (25).tif,Test,Synagrops japonicus,Synagrops japonicus,46.095886,2.170366,4.9902363574504855
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (26).tif,Test,Synagrops japonicus,Synagrops japonicus,47.980457,2.328984,5.150912917852402
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (3).tif,Test,Synagrops japonicus,Synagrops japonicus,45.399124,2.4489124,5.274391698019157
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (4).tif,Test,Synagrops japonicus,Synagrops japonicus,44.303593,2.4533656,5.197118088006973
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (5).tif,Test,Synagrops japonicus,Synagrops japonicus,43.082043,2.393229,5.167584036588669
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (6).tif,Test,Synagrops japonicus,Synagrops japonicus,39.716297,2.302539,4.9867054219197255
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (7).tif,Test,Synagrops japonicus,Synagrops japonicus,46.48024,2.348788,5.277241989748131
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (8).tif,Test,Synagrops japonicus,Synagrops japonicus,40.087345,2.1868765,4.852872121708045
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (9).tif,Test,Synagrops japonicus,Synagrops japonicus,41.463943,2.2642329,4.99619539141655
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (1).tif,Test,Synagrops japonicus,Synagrops japonicus,49.432583,2.3795958,5.802156236919661
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (10).tif,Test,Synagrops japonicus,Synagrops japonicus,46.369698,2.3190591,5.517065314802428
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (11).tif,Test,Synagrops japonicus,Synagrops japonicus,45.383034,2.3078923,5.489323832507036
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (12).tif,Test,Synagrops japonicus,Synagrops japonicus,47.50949,2.3415186,5.581655691380404
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (13).tif,Test,Synagrops japonicus,Synagrops japonicus,36.33952,2.1610422,4.932393748760223
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (14).tif,Test,Synagrops japonicus,Synagrops japonicus,34.84003,2.0838695,4.844171701225539
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (15).tif,Test,Synagrops japonicus,Synagrops japonicus,36.048576,2.0736978,4.867779652590655
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (16).tif,Test,Synagrops japonicus,Synagrops japonicus,35.40971,2.0900996,4.84772475436618
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (17).tif,Test,Synagrops japonicus,Synagrops japonicus,35.903915,2.0986733,4.869823152537249
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (18).tif,Test,Synagrops japonicus,Synagrops japonicus,34.874897,2.0774288,4.844296836371325
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (19).tif,Test,Synagrops japonicus,Synagrops japonicus,38.686962,2.3072028,5.18179009949949
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (2).tif,Test,Synagrops japonicus,Synagrops japonicus,44.243004,2.4255514,5.239998483176135
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (20).tif,Test,Synagrops japonicus,Synagrops japonicus,39.060844,2.5903678,5.971677589416504
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (21).tif,Test,Synagrops japonicus,Synagrops japonicus,90.57552,4.029485,10.023692149634265
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (22).tif,Test,Synagrops japonicus,Synagrops japonicus,62.408176,3.4296746,8.12885879352977
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (23).tif,Test,Synagrops japonicus,Synagrops japonicus,32.376656,2.0017133,4.938925139904022
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (24).tif,Test,Synagrops japonicus,Synagrops japonicus,32.87385,1.9943447,4.886275902986527
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (25).tif,Test,Synagrops japonicus,Synagrops japonicus,33.7702,2.0962546,4.969874699489723
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (3).tif,Test,Synagrops japonicus,Synagrops japonicus,42.30981,2.407114,5.193097578997515
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (4).tif,Test,Synagrops japonicus,Synagrops japonicus,47.935368,2.525004,5.350093063471581
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (5).tif,Test,Synagrops japonicus,Synagrops japonicus,43.458065,2.3623872,5.27373990964403
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (6).tif,Test,Synagrops japonicus,Synagrops japonicus,54.83705,3.0389822,6.360512655529281
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (7).tif,Test,Synagrops japonicus,Synagrops japonicus,46.017807,2.2437494,5.502308522836814
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (8).tif,Test,Synagrops japonicus,Synagrops japonicus,47.388103,2.356188,5.579847576136492
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (9).tif,Test,Synagrops japonicus,Synagrops japonicus,47.29941,2.378506,5.556556254181166
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (1).tif,Test,Uranoscopus sp,Uranoscopus sp,29.936335,1.3321303,2.392192859205504
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (10).tif,Test,Uranoscopus sp,Uranoscopus sp,38.32703,1.5235733,2.656880142688751
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (11).tif,Test,Uranoscopus sp,Uranoscopus sp,43.311783,1.5278102,2.6639558120100695
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (12).tif,Test,Uranoscopus sp,Uranoscopus sp,36.679382,1.4683129,2.5074435157727226
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (13).tif,Test,Uranoscopus sp,Uranoscopus sp,35.441113,1.533156,2.523514257669449
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (14).tif,Test,Uranoscopus sp,Uranoscopus sp,34.85106,1.4948637,2.4994624038069446
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (15).tif,Test,Uranoscopus sp,Uranoscopus sp,36.73571,1.5795329,2.5510934734344484
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (16).tif,Test,Uranoscopus sp,Uranoscopus sp,30.425013,1.4102767,2.3495584774017333
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (17).tif,Test,Uranoscopus sp,Uranoscopus sp,32.513565,1.4428747,2.4246011347722036
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (18).tif,Test,Uranoscopus sp,Uranoscopus sp,33.883602,1.4343083,2.445945987257262
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (19).tif,Test,Uranoscopus sp,Uranoscopus sp,32.648182,1.3834394,2.443947699780367
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (2).tif,Test,Uranoscopus sp,Uranoscopus sp,38.22891,1.3302978,2.4481194893285134
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (20).tif,Test,Uranoscopus sp,Uranoscopus sp,30.750029,1.309479,2.395326631779574
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (21).tif,Test,Uranoscopus sp,Uranoscopus sp,62.0843,2.2257645,4.4912968678425775
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (22).tif,Test,Uranoscopus sp,Uranoscopus sp,41.839527,1.7143055,2.973316934108734
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (23).tif,Test,Uranoscopus sp,Uranoscopus sp,40.008644,1.5734265,2.6883426256131155
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (24).tif,Test,Uranoscopus sp,Uranoscopus sp,82.08414,2.8459344,5.510086002349854
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (25).tif,Test,Uranoscopus sp,Uranoscopus sp,79.8822,3.1221905,5.461826829092155
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (26).tif,Test,Uranoscopus sp,Uranoscopus sp,63.22271,2.4863336,4.248856122322567
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (27).tif,Test,Uranoscopus sp,Uranoscopus sp,54.96718,2.1763203,3.7722863829135895
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (28).tif,Test,Uranoscopus sp,Uranoscopus sp,57.311687,2.3219445,3.909326070547104
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (29).tif,Test,Uranoscopus sp,Uranoscopus sp,53.66348,2.210129,3.650629202837847
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (3).tif,Test,Uranoscopus sp,Uranoscopus sp,33.101803,1.3676647,2.4203372342537866
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (30).tif,Test,Uranoscopus sp,Uranoscopus sp,47.3663,2.081358,3.4510978515474995
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (31).tif,Test,Uranoscopus sp,Uranoscopus sp,57.747868,2.0889118,3.5562066022321086
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (32).tif,Test,Uranoscopus sp,Uranoscopus sp,45.435726,1.9067961,3.315843130350113
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (33).tif,Test,Uranoscopus sp,Uranoscopus sp,46.3688,1.9332461,3.3715710580348968
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (34).tif,Test,Uranoscopus sp,Uranoscopus sp,45.17723,1.9918237,3.1185995495319365
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (35).tif,Test,Uranoscopus sp,Uranoscopus sp,47.00056,2.0528784,3.148820814604662
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (36).tif,Test,Uranoscopus sp,Uranoscopus sp,45.703487,1.9952773,3.110096864218615
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (37).tif,Test,Uranoscopus sp,Uranoscopus sp,54.20338,2.0273123,3.337034853252669
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (38).tif,Test,Uranoscopus sp,Uranoscopus sp,41.43291,1.8887914,2.9580670130252837
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (39).tif,Test,Uranoscopus sp,Uranoscopus sp,42.810413,1.8445176,2.998770508284472
